"(Shock increases Damage taken by up to 50%, depending on the amount of Lightning Damage in the hit, for 2 seconds)","(""감전""이 받는 피해를 2초 동안 50%까지 증가시킵니다. 증가 정도는 감전을 부여한 번개 피해량에 따라 달라집니다)"
"(The Stun Threshold determines how much Damage can Stun something)","(""기절 한계치""는 기절시킬 수 있는 피해량에 의해 결정됩니다)"
"(Freeze lowers Enemy Action Speed to zero, preventing them from acting. Duration is based on the Cold Damage of the Hit)","(""동결""은 적의 동작 속도를 0으로 만들어 동작 자체를 방지합니다. 지속시간은 동결 적용 시의 냉기 피해량에 의해 결정됩니다)"
"(Ignite deals Fire Damage over time, based on the base Fire Damage of the Skill, for 4 seconds)","(""점화""는 지속 화염 피해를 주며, 피해량은 스킬의 기본 화염 피해량에 비례합니다. 4초 동안 지속됩니다)"
"(Inherent effects from having Rage are:
1% increased Attack Damage per 1 Rage
1% increased Attack Speed per 2 Rage
1% increased Movement Speed per 5 Rage)","(""격노""로 인해 생기는 효과는 다음과 같습니다.
격노 1마다 공격 피해 1% 증가
격노 2마다 공격 속도 1% 증가
격노 5마다 이동 속도 1% 증가)"
"(You lose 1 Rage every 0.5 seconds if you have not been Hit or gained Rage Recently)","(최근 4초 이내 피격당하지 않거나 격노를 얻지 못했다면 격노가 0.5초마다 1씩 줄어듭니다)"
"(Maximum Rage is 50)","(""격노""의 최대치는 50입니다)"
"(Adrenaline grants 100% increased Damage, 25% increased Attack, Cast and Movement Speed and 10% additional Physical Damage Reduction. You cannot gain Adrenaline if you already have it)","(""아드레날린""이 주는 피해를 100% 증가시키고 공격, 시전 및 이동 속도를 25% 증가시킵니다. 또한 받는 물리 피해를 10% 추가로 감소시킵니다. 이미 아드레날린이 있는 경우 획득할 수 없습니다.)"
"(Arcane Surge grants 10% increased Cast Speed and 30% increased Mana Regeneration rate, for 4 seconds)","(""비전 쇄도""가 시전 속도를 10% 증가시키고, 마나 재생 속도를 30% 증가시킵니다. 4초 동안 유지됩니다)"
"(Withered applies 6% increased Chaos Damage Taken, and can be inflicted up to 15 times)","(""위축""은 받는 카오스 피해를 6% 증가시킵니다. 15회까지 중첩될 수 있습니다)"
"(Crushed lowers Physical Damage Reduction by 15%)","(타쇄당함이 물리 피해 감소를 15% 낮춤)"
"(Bleeding deals Physical Damage over time, based on the base Physical Damage of the Skill. Damage is 200% higher while moving)","(""출혈""은 지속 물리 피해를 주며, 피해량은 해당 스킬의 기본 물리 피해에 의해 결정됩니다. 출혈 피해는 이동할 때 200% 더 높아집니다)"
"(Every Rage grants 1% more Attack Damage. Maximum Rage is 30. Lose 10 Rage per second if you have not been Hit or gained Rage in the last 2 seconds)","(격노 1당 공격 피해가 1% 증폭되며, 격노 최대치는 30입니다. 최근 2초 이내 피격되지 않았거나 격노를 얻지 못했다면 격노가 1초마다 10씩 줄어듭니다.)"
"(You lose 10 Rage per second if you have not been Hit or gained Rage in the last 2 seconds)","(최근 2초 이내 피격되지 않았거나 격노를 얻지 못했다면 격노가 1초마다 10씩 줄어듭니다.)"
"(Base Maximum Rage is 30)","(기본 격노 최대치는 30입니다.)"
"(You can only take one of the three Warlock Power passives)","(세 개의 마법사의 힘 패시브 중 하나만 선택할 수 있습니다)"
"(Characters inherently gain +12 Life per Level)","(캐릭터가 기본적으로 1레벨당 생명력 +12 획득)"
"(Pacify curses all targets in an area, having no effect at first, but causing them to deal no damage once 60% of the curse's duration has expired)","(진정은 범위 내의 모든 대상에게 저주를 겁니다. 처음에는 아무런 효과가 없지만, 저주의 지속시간이 60% 경과하면 저주에 걸린 적이 피해를 줄 수 없게 됩니다.)"
"(Affliction permanently Afflicts any of your damageable minions in a targeted area, causing them to take physical damage over time, at an accelerating rate. Each such minion causes you to regenerate life at a rate based on the current damage of its Affliction debuff. Afflicted Minions explode if their life is lowered to a fifth of maximum)","(고난은 목표 지역 내의 피해를 받을 수 있는 모든 소환수에게 영구적으로 고난을 내립니다. 고난을 받은 소환수는 지속 물리 피해를 받고, 피해를 받는 주기가 점점 짧아집니다. 고난을 받은 소환수 하나마다, 해당 고난 디버프의 현재 피해량에 기반한 속도로 플레이어의 생명력이 재생됩니다. 고난을 받은 소환수는 생명력이 최대치의 20%로 떨어지면 폭발합니다.)"
"(Penance Mark curses a single enemy, causing them to spawn multiple phantasms when hit. The phantasms will be allies of the marked enemy with the same monster level. They cast a projectile spell which deals physical damage, and are immune to curses. You can only have one Mark at a time)","(속죄의 징표는 하나의 적에게 저주를 겁니다. 저주에 걸린 적이 피격당하면 환영들이 생성됩니다. 환영은 징표 찍힌 적의 아군이며, 같은 몬스터 레벨을 보유합니다. 환영은 물리 피해를 주는 투사체 주문을 시전하고, 저주에 면역입니다. 징표는 한 번에 하나만 적용할 수 있습니다.)"
"(Adopt the power of the forest, gradually covering your body in bark. Getting hit by enemy attacks causes bark to be removed. You take reduced damage from physical attack hits the more bark builds up, but higher chance to evade when less covered in bark)","(숲의 힘을 받아들여, 서서히 몸을 껍질로 뒤덮습니다. 적의 공격에 피격당하면 껍질이 사라집니다. 껍질에 더 뒤덮일수록 물리 공격에 피격될 때 받는 피해가 감소하지만, 껍질이 적을수록 회피 확률이 높아집니다.)"
"(Summon two Triggerbots which follow you around and run towards enemies. Your Triggered Spells Trigger twice, once from each Triggerbot's location)","(발동 장치를 2개 소환합니다. 발동 장치는 플레이어를 따라다니며 적을 향해 뛰어갑니다. 발동형 주문이 각 발동 장치의 위치에서 한 번씩, 두 번 발동됩니다.)"
"(Summons a Sentinel of Radiance which follows you and attacks enemies in melee, while burning enemies around it and taking a portion of damage from hits for you. You can only have one Sentinel of Radiance)","(플레이어를 따라다니며 적에게 근접 공격을 하는 광휘의 파수꾼을 소환합니다. 광휘의 파수꾼은 주변의 적을 불태우며 플레이어가 받는 피격 피해의 일부를 플레이어 대신 받습니다. 광휘의 파수꾼은 한 번에 하나만 보유할 수 있습니다.)"
"(This skill is triggered when you use a Slam or Strike skill, and summons a Mirage Chieftain who will use that Slam or Strike skill once before dissipating)","(이 스킬은 강타 또는 타격 스킬을 사용하면 발동하여 신기루 부족장을 소환합니다. 신기루 부족장은 해당 강타 또는 타격 스킬을 한 번 사용하고 소멸합니다.)"
"(Summons a Relic of a random element that stays near you. Depending on the element chosen, the relic minion will have an Anger, Hatred, or Wrath aura. These relics explode when they die, dealing elemental damage to enemies around them. If you already have a relic of the chosen element, its duration will be refreshed instead of summoning a new one)","(플레이어 근처에 머무르는 무작위 원소의 유물을 소환합니다. 유물 소환수는 선택한 원소에 따라 분노, 증오, 진노의 오라 중 하나를 보유합니다. 유물은 사망 시 폭발하여 주위에 있는 적에게 원소 피해를 줍니다. 이미 선택한 원소의 유물을 보유한 경우, 새로운 유물을 소환하지 않고 기존 유물의 지속시간이 초기화됩니다.)"
"(Primal Aegis calls forth a protective aegis which takes elemental damage from hits for you until depleted. The aegis will be restored to its full value after a short delay if you stop taking elemental damage from hits, or if depleted)","(원시 비호는 고갈될 때까지 플레이어를 대신해 원소 피해를 받아주는 비호를 불러냅니다. 원소 피해를 받지 않게 되거나 비호가 고갈되면 잠시 후 비호는 완전한 상태로 복구됩니다.)"
"(Ravenous consumes a targeted corpse, granting you a buff that causes you to deal more damage to, and take less damage from, enemies of the same Monster Category as the corpse)","(굶주림은 대상 시신을 소모하여, 자신에게 시신과 몬스터 유형이 같은 적을 상대로 주는 피해가 늘어나고 받는 피해가 줄어드는 버프를 부여합니다.)"
"(Unbound Avatar requires 100 Unbound Fury to use and causes you to become Unbound for 10 seconds, which has no effects beyond those listed here)","(족쇄 풀린 화신은 족쇄 풀린 광분이 100회 중첩되어야만 사용할 수 있으며, 사용 시 10초 동안 족쇄 풀린 상태가 됩니다. 이곳에 명시되지 않은 다른 효과는 적용되지 않습니다.)"
"(These are consecutive)
(Each Conflux means all damage causes that Ailment)","(지속 효과)
(각 원소 융합은 상태 이상을 부여하는 모든 종류의 피해를 의미합니다)"
"(Arcane Surge grants 20% increased Cast Speed and 30% increased Mana Regeneration rate, for 4 seconds)","(""비전 쇄도""가 시전 속도를 20% 증가시키고, 마나 재생 속도를 30% 증가시킵니다. 4초 동안 유지됩니다)"
"(Choose one of the two attached options)","(두 선택지 중 하나를 선택하십시오)"
"(Summons an immortal chieftain minion of the Kitava tribe to fight alongside you for a duration. This minion grants you a buff which makes a percentage of your leech recover instantly)","(키타바 부족에서 불멸의 부족장을 소환하여 일정 시간 동안 함께 싸우게 합니다. 이 소환수는 흡수의 일부를 즉시 회복시켜 주는 버프를 부여합니다.)"
"(Summons an immortal chieftain minion of the Tasalio tribe to fight alongside you for a duration. This minion grants you a buff which prevents your action speed being lowered)","(타살리오 부족에서 불멸의 부족장을 소환하여 일정 시간 동안 함께 싸우게 합니다. 이 소환수는 동작 속도가 낮아지지 않게 해 주는 버프를 부여합니다.)"
"(Summons an immortal chieftain minion of the Valako tribe to fight alongside you for a duration. This minion grants you a buff which recovers life, mana and energy shield when you block)","(발라코 부족에서 불멸의 부족장을 소환하여 일정 시간 동안 함께 싸우게 합니다. 이 소환수는 막아낼 시 생명력, 마나, 에너지 보호막을 회복시켜 주는 버프를 부여합니다.)"
"(Summons an immortal chieftain minion of the Ngamahu tribe to fight alongside you for a duration. This minion grants you a buff which allows totems to take some damage from hits for you)","(나마후 부족에서 불멸의 부족장을 소환하여 일정 시간 동안 함께 싸우게 합니다. 이 소환수는 토템이 플레이어의 대신 명중 피해를 받게 하는 버프를 부여합니다.)"
"(Summons an immortal chieftain minion of the Rongokurai tribe to fight alongside you for a duration. This minion grants you a buff which lets a percentage of your armour protect against all damage types)","(롱고쿠라이 부족에서 불멸의 부족장을 소환하여 일정 시간 동안 함께 싸우게 합니다. 이 소환수는 방어도의 일부가 모든 피해 유형을 막아 주게 하는 버프를 부여합니다.)"
"(Creates a Lesser Shrine, which will grant a bonus when touched. The Lesser Shrine will disappear after a short duration, or when used)","(하위 성소를 만들어 접촉 시 보너스가 적용됩니다. 짧은 지속시간이 지나거나 사용하고 나면 하위 성소는 사라집니다.)"
"(Summons a spectral wolf companion that attacks nearby enemies and dies after a duration. Each spectral wolf grants you a buff that adds damage to your attacks. If you have the maximum number of them, refreshes the duration and life of an existing one instead)","(주변의 적들을 공격하고 일정 시간 후에 죽는 영체 늑대 동료를 소환합니다. 각각의 영체 늑대는 시전자에게 공격 피해를 추가하는 버프를 부여합니다. 이미 소환된 영체 늑대의 수가 최대치라면 기존 영체 늑대 1마리의 지속시간과 생명력이 초기화됩니다.)"
"(Summons an immortal Harbinger minion. The minion will occasionally create an aura on you that increases the Action Speed of you and all allies near you)","(불멸의 선구자 소환수를 소환합니다. 소환수가 종종 플레이어에게 오라를 시전하여 플레이어 및 근접한 모든 동료들의 동작 속도를 증가시킵니다.)"
"(Summons an immortal Harbinger minion. The minion has two buff spells it will cast on you: Arcane Surge, granting increased Cast Speed and Mana Regeneration, and a buff that grants Chance to Shock and Lightning Penetration)","(불멸의 선구자 소환수를 소환합니다. 소환수는 플레이어에게 2가지 버프 주문을 시전합니다. 플레이어의 시전 속도와 마나 재생을 증가시키는 비전 쇄도, 그리고 감전 확률과 번개 관통 효과를 부여하는 버프입니다.)"
"(Summons an immortal Harbinger minion. While you are channelling, the minion will occasionally cast a buff on you that reduces the Damage you take, makes you avoid all Stuns and Elemental Ailments, and prevents Curses affecting you)","(불멸의 선구자 소환수를 소환합니다. 집중 유지를 지속하는 동안 소환수가 종종 플레이어에게 버프를 걸어 받는 피해를 감소시키고 모든 기절과 원소 상태 이상 효과를 피하게 해주며, 저주의 영향을 받지 않게 해줍니다.)"
"(Makes you immune to physical damage, and harder for enemies to detect, for a duration)","(일정 시간 동안 물리 피해에 면역이 되고 적이 탐지하기 어렵도록 만들어 줍니다.)"
"(While you run, this skill creates a small explosion with each step, dealing fire damage in an area around you)","(달리는 동안 매 걸음마다 작은 폭발을 일으켜, 주변 지역에 화염 피해를 줍니다.)"
"(Raise two spectral spiders from each nearby corpse that will attack your enemies with Viper Strike. Each raised spider grants you increased Attack Speed and increased Damage with Poison. Enemies will not engage the spiders directly, and they are immune to damage)","(주변의 시체 하나당 두 마리의 영체 거미가 소환되어 맹독 타격으로 적들을 공격합니다. 소환된 거미들로 플레이어의 공격 속도가 증가하고 독 피해가 증가합니다. 적들은 거미들을 직접 공격하지 않으며, 거미들은 피해에 면역됩니다.)"
"(Casts an aura that grants evasion to you and your allies)","(시전자와 동료들의 회피를 증가시키는 오라를 시전합니다.)"
"(Casts an aura that adds chaos damage to the attacks and spells of you and your allies)","(플레이어와 동료들에게 공격과 주문에 카오스 피해를 추가하는 오라를 시전합니다.)"
"(Casts an aura that grants additional energy shield and increased energy shield recharge rate to you and your allies)","(시전자와 동료들의 최대 에너지 보호막 수치와 에너지 보호막 재충전 속도를 증가시키는 오라를 시전합니다.)"
"(Casts an aura that grants armour to you and your allies)","(시전자와 동료들의 방어도를 증가시키는 오라를 시전합니다.)"
"(While active, periodically applies a Spider's Web debuff to nearby Enemies, and Hinders them. Each Spider's Web on an Enemy increases the Damage they take. Hinder reduces their movement speed. You can only have one Aspect active at a time)","(활성화된 동안, 일시적으로 주변의 적들에게 거미줄 디버프를 부여하고 이동을 방해합니다. 적에게 거미줄이 걸릴 때마다 적이 받는 피해가 증가합니다. 이동을 방해받으면 이동 속도가 감소합니다. 한 번에 하나의 위상만 활성화해 둘 수 있습니다.)"
"(While active, grants the Cat's Stealth and Cat's Agility buffs in sequence. Cat's Stealth increases your critical strike chance, makes you harder to see, and gives you a chance to avoid damage for a short duration. Cat's Agility increases your attack and cast speed for a longer secondary duration. You can only have one Aspect active at a time)","(활성화된 동안, 차례로 고양이의 은신과 고양이의 날렵함 버프를 적용합니다. 고양이의 은신은 짧은 지속시간 동안 치명타 확률을 증가시켜 줌과 동시에 알아채기 힘들게 해주며, 일정 확률로 피해를 피하게 해줍니다. 고양이의 날렵함은 보다 긴 별도의 지속시간 동안 공격 속도와 시전 속도를 증가시켜 줍니다. 한 번에 하나의 위상만 활성화해 둘 수 있습니다.)"
"(While active, grants the Avian's Might and Avian's Flight buffs in sequence. Avian's Might grants you and your minions a chance to deal Double Damage with hits for a duration. Avian's Flight grants you and your minions increased Movement Speed for a secondary duration. You can only have one Aspect active at a time)","(활성화된 동안, 차례로 새의 힘과 새의 비행 버프를 적용합니다. 새의 힘은 일정 시간 동안 플레이어와 소환수가 명중 시 일정 확률로 두 배의 피해를 주도록 해줍니다. 새의 비행은 2차 지속시간 동안 플레이어와 소환수의 이동 속도를 증가시켜 줍니다. 한 번에 하나의 위상만 활성화해 둘 수 있습니다.)"
"(Curses a single enemy, making them more vulnerable to Critical Strikes. Killing the cursed enemy will grant life and mana, and a power charge. You can only have one Mark at a time)","(단일 적에게 저주를 걸어 치명타 공격에 취약하게 만듭니다. 저주에 걸린 적 처치 시 생명력과 마나를 회복하고, 권능 충전을 얻습니다. 징표는 한 번에 하나만 적용할 수 있습니다.)"
"(Thirst for Blood reserves some of your life to cause bleeding you inflict to be stronger, and grant life regeneration based on the number bleeding enemies nearby)","(피의 갈증은 생명력의 일부를 점유하여 플레이어가 유발하는 출혈의 효과를 증폭하고, 주변의 출혈 중인 적의 숫자에 비례하여 생명력 재생을 제공합니다.)"
